open_time,open,high,low,close,volume
1728474300000,62172.21,62229.47,62145.57,62214.53,0.00262
1728475200000,62215.16,62234.73,62086.81,62160.41,0.03674
1728476100000,62109.13,62115.1,62079.45,62097.08,0.00096
1728477000000,62146.56,62146.56,61804.25,61850.0,0.42761
1728477900000,61916.6,61951.86,61799.1,61951.86,1.10035
1728478800000,62002.93,62056.39,61809.17,61965.22,0.09139
1728479700000,61921.52,61988.01,61877.45,61953.35,0.03391
1728480600000,61878.5,62005.41,61771.55,61811.74,0.32988
1728481500000,61882.6,62003.42,61830.43,61876.72,0.14412
1728482400000,61847.84,61955.85,61722.73,61955.85,0.09003
1728483300000,61930.67,62023.23,61930.67,62023.23,0.01631
1728484200000,61941.58,61941.58,61793.81,61847.87,0.03573
